#      glon(deg)       glat(deg)    redshift            kmag      real(1) or mock(0)
       121.28027       70.586990    0.0031847439       8.3022852       1
       100.04470       54.504940    0.0068244660       8.2947230       1
       302.95767       36.419628    0.0098707821       8.3055946       1
       245.44156       5.9515400    0.0053542117       8.3189149       1
       8.1254301       47.938229    0.0047663217       8.0943902       1
       324.26025      -32.505878     0.014591629       8.2937472       1
       269.60226       26.486959     0.011953305       8.1049632       1
       199.64273      -56.742371    0.0089406497       8.3331941       1
       341.83362      -22.569719    0.0086702827       8.3204957       1
       321.62595      -47.315331     0.010170021       8.4003665       1
       10.792860      -64.765633    0.0056042482       8.3885622       1
       237.30530      -13.550120    0.0056697604       8.2337322       1
       184.61835       59.842430    0.0052151360       8.3895545       1
       277.96118       11.200280    0.0073607927       8.2231107       1
       149.53082       59.039490    0.0041274339       7.9897331       1
       215.73274      -51.452801    0.0053983839       8.2950292       1
       42.145889       15.404620    0.0080304030       8.3698418       1
       15.128660      -53.065811    0.0086272043       8.3303837       1
       313.56335       13.055160    0.0082786948       8.3444835       1
       272.90079       18.821369    0.0082516685       8.2994136       1
       313.27335      -31.460711    0.0083716666       8.3087235       1
       69.238449      -67.905579    0.0064275436       8.2826949       1
       104.26355      -40.573898     0.015120797       8.3611059       1
       273.00708       19.782761     0.010483148       8.3021741       1
       276.02130       19.690559    0.0088058039       8.3778450       1
       135.22308       17.764650    0.0090127906       8.2553804       1
       225.66203       29.165590     0.012474635       8.3313047       1
       303.13464       33.030762    0.0085704881       8.4162376       1
       48.090450       22.912260     0.013597015       8.3711924       1
       283.38525       74.392082    0.0041092784       8.3566856       1
       341.29617      -45.385208    0.0024563862       8.1623931       1
       306.40976       48.293530    0.0081937890       8.3212643       1
       108.22845      -40.760479    0.0085531663       8.4221924       1
       270.09039       75.672058    0.0041723446       8.3538500       1
       136.89885       9.9691000    0.0064337116       8.1897114       1
       207.62802      -47.751560    0.0045879026       8.3339272       1
       253.59320       22.571960    0.0067132781       8.3004348       1
       111.24936       54.876999    0.0072942069       8.3749380       1
       264.58942       16.388861    0.0081432365       8.3551331       1
       285.91357       32.803631    0.0060609506       8.3647457       1
       192.52153       82.159416    0.0027856026       8.3112484       1
       91.601791      -15.921020     0.020169064       8.3310332       1
       228.68503      -17.007780    0.0086353234       8.1814054       1
       280.29819      -22.595230    0.0036522455       8.3684998       1
       340.57248      -25.318430     0.010884373       8.3572094       1
       269.73135       77.759689    0.0028424395       8.3193965       1
       24.682600      -28.691610     0.010996758       8.3354987       1
       318.14072      -8.9945698     0.010882264       8.2772031       1
       338.90881      -66.265907     0.010145073       8.2983028       1
       339.14874      -69.242996    0.0099407407       8.3447756       1
       262.15771       17.416321    0.0070472800       8.3372994       1
       230.33138       57.019390    0.0039001104       8.1301429       1
       166.15395      -44.661060     0.011855694       8.3807119       1
       303.07806       52.416859    0.0035487861       8.3802312       1
       169.92375      -51.647911    0.0093485619       8.3902472       1
       194.61562       49.017479    0.0043429142       8.3592917       1
       130.64296      -29.132521     0.017320848       8.3247474       1
       247.38484      -10.620070    0.0085323466       8.3731388       1
       86.980331       60.485352    0.0075793844       8.4056753       1
       102.26022       59.196442    0.0071776083       8.3726365       1
       223.88347      -65.213051    0.0049085023       8.3487596       1
       139.73383      -29.187309     0.017519480       8.3952568       1
       300.85269       60.127449    0.0046433385       8.3900717       1
       272.36295       75.672470    0.0033860974       8.4618085       1
       304.14429       65.035187    0.0029528873       8.3556828       1
       312.94238      -12.777810    0.0092369162       8.3989588       1
       94.905739       66.209663    0.0062768442       8.3683051       1
       216.61217      -28.902170    0.0064957221       8.3788721       1
       236.46889      -54.038059    0.0054666722       8.4322063       1
       289.77798       73.748001    0.0071749792       8.3096299       1
       207.46339       34.261620     0.014235997       8.3808340       1
       127.63326      -29.541180     0.018538346       8.4068645       1
       301.24918       21.485571     0.010144381       8.4003003       1
       35.691952      -50.429230    0.0091359512       8.3976977       1
       127.62721       11.005410     0.010692705       8.3657151       1
       301.47830       21.101280    0.0076954598       8.4119760       1
       278.78769       74.785233   0.00040469570       8.4760547       1
       142.19930      -62.916340     0.018716524       8.5243199       1
       348.22995      -65.846603    0.0049650902       8.4149063       1
       339.98920       34.285309     0.010623008       8.4285351       1
       235.71309       68.283470    0.0034975199       8.4880979       1
       326.80554       9.3370895   0.00097073458       8.2705279       1
       157.77954       38.895939    0.0033504327       8.3407156       1
       314.86038       30.105780   0.00053111806       8.2303837       1
       314.94595       30.976509     0.013636102       8.4212921       1
       125.55419       41.598560    0.0064962829       8.4208733       1
       18.850071      -30.824089     0.010812049       8.3070227       1
       299.07217       76.606796    0.0050040037       7.9660068       1
       4.5038400      -38.618519    0.0089798653       8.4072948       1
